record_id,restaurant_name,location,cuisines,estimated_cost,budget_bucket,rating,source
5601,Nagashree's,shanti nagar,"fast food, north indian, south indian",550.0,medium,2.9,huggingface
5603,Express Food Delivery,ulsoor,"chinese, north indian",500.0,low,2.8,huggingface
5606,Gowdara Naati Mane,residency road,"biryani, mangalorean, south indian",500.0,low,3.4,huggingface
5610,Kamat's Palate Korner,richmond road,"chinese, north indian",600.0,medium,4.1,huggingface
5613,Bhagini Icon Boutique Hotel,indiranagar,"continental, north indian, south indian",600.0,medium,3.1,huggingface
5617,Kaulige Millet Corner,brigade road,"healthy food, south indian",300.0,low,4.0,huggingface
5619,Ice & Spice,frazer town,"continental, fast food, pizza",650.0,medium,3.0,huggingface
5620,Homemade Food,indiranagar,south indian,200.0,low,3.8,huggingface
5621,In Wok,richmond road,chinese,500.0,low,3.6,huggingface
5623,Aromas Of South,race course road,south indian,1000.0,medium,3.7,huggingface
5624,Allana Kabab,richmond road,north indian,200.0,low,3.3,huggingface
5625,Home Treat,brigade road,north indian,150.0,low,3.1,huggingface
5631,Manjit Da Dhaba,frazer town,north indian,300.0,low,4.3,huggingface
5632,Halli Mane,majestic,south indian,300.0,low,3.2,huggingface
5633,Taj Hotel,shivajinagar,"chinese, north indian",550.0,medium,3.7,huggingface
5634,Foody's,shanti nagar,"north indian, south indian",250.0,low,3.8,huggingface
5636,Masala Oota,residency road,"biryani, south indian",500.0,low,3.6,huggingface
5637,Kadai Crust - Amma Veetu Samayal,indiranagar,"biryani, chettinad, south indian",700.0,medium,3.8,huggingface
5638,Juice Shop,brigade road,"beverages, street food",200.0,low,3.3,huggingface
5639,Fava,lavelle road,"desserts, healthy food, italian, kebab, mediterranean, pizza, salad",1200.0,medium,4.4,huggingface
5641,Amber Rush Restobar,residency road,"chinese, continental, fast food",1000.0,medium,4.1,huggingface
5642,Bootlegger,lavelle road,"continental, steak",1200.0,medium,4.1,huggingface
5643,ThrowBack - Pub & Dine,langford town,"continental, italian, north indian",1000.0,medium,3.9,huggingface
5644,Shaken & Stirred,race course road,"chinese, continental, north indian",1500.0,high,3.9,huggingface
5646,Sri Ayodhya Veg,vasanth nagar,"chinese, north indian, south indian",300.0,low,3.6,huggingface
5647,Hotel Fine,vasanth nagar,"chinese, north indian",450.0,low,3.5,huggingface
5650,Hyderabad Biryaani House,richmond road,"biryani, chinese, north indian",550.0,medium,4.3,huggingface
5651,The Bangalore Cafe,shanti nagar,"beverages, continental, modern indian, north indian, pizza",800.0,medium,4.1,huggingface
5654,Sakae Japanese Restaurant,shanti nagar,japanese,1400.0,high,4.3,huggingface
5655,Green Onion,residency road,chinese,550.0,medium,4.3,huggingface
5656,Art of Delight,residency road,"beverages, desserts, ice cream",400.0,low,4.4,huggingface
5658,Khazana Food Paradise,richmond road,"biryani, north indian",400.0,low,4.1,huggingface
5660,Mandarin Box,church street,chinese,500.0,low,3.9,huggingface
5661,Pashto,residency road,"afghan, mughlai, north indian",800.0,medium,4.1,huggingface
5663,Somilan Steak House,church street,"asian, momos, naga, north eastern, steak",800.0,medium,4.3,huggingface
5664,IceBreakers,church street,"desserts, ice cream",400.0,low,4.3,huggingface
5666,Juice Junction,st. marks road,"fast food, juices",150.0,low,4.0,huggingface
5668,Konark Vegetarian Restaurant,lavelle road,"chinese, continental, north indian, south indian",600.0,medium,3.9,huggingface
5669,Sugarberryz Cakery,commercial street,"bakery, desserts",1200.0,medium,3.9,huggingface
5670,The Biryani Paradise,richmond road,"biryani, south indian",350.0,low,3.8,huggingface
5671,Stars 'N' Stripes,mg road,"chinese, fast food, north indian",500.0,low,2.7,huggingface
5672,Revoli Hotel,shanti nagar,"chinese, south indian",450.0,low,3.1,huggingface
5673,Juicemaker,cunningham road,"beverages, fast food",400.0,low,3.8,huggingface
5674,New Prashanth Naati Style,cunningham road,"biryani, south indian",400.0,low,3.8,huggingface
5676,California Burrito,cunningham road,"fast food, mexican",400.0,low,4.0,huggingface
5677,Mel's Korner,church street,fast food,500.0,low,3.8,huggingface
5678,Iyengars' Bakery,richmond road,bakery,200.0,low,3.4,huggingface
5679,Sidewalk Cafe - Nahar's Heritage Hotel,st. marks road,"fast food, italian",800.0,medium,3.9,huggingface
5680,Mojo Pizza - 2X Toppings,residency road,pizza,600.0,medium,4.3,huggingface
5681,Halli Oota,st. marks road,"biryani, south indian",450.0,low,3.3,huggingface
5684,Pop'z Kitchen,lavelle road,bakery,250.0,low,3.7,huggingface
5687,Chocolate Junction,ulsoor,desserts,200.0,low,3.8,huggingface
5690,Ultra Biriyani Paradise,shanti nagar,biryani,300.0,low,3.3,huggingface
5694,Stir Fry,residency road,"chinese, momos",500.0,low,4.0,huggingface
5695,Natural Ice Cream,st. marks road,"desserts, ice cream",150.0,low,4.2,huggingface
5696,New Arya Bhavan,mg road,"beverages, north indian, street food",300.0,low,3.1,huggingface
5708,Mughals Restaurant,shivajinagar,"biryani, chinese, mughlai, north indian, seafood",550.0,medium,3.2,huggingface
5709,Sri Krishna Foodline,ulsoor,north indian,100.0,low,3.3,huggingface
5710,Indy's Comfort Food,shivajinagar,"beverages, fast food, north indian",300.0,low,4.1,huggingface
5724,Chaithanya Andhra Style Family Restaurant,cunningham road,"andhra, chinese, north indian",600.0,medium,3.2,huggingface
5725,The Sugar Therapy,richmond road,"bakery, desserts",500.0,low,3.8,huggingface
5726,Al Sadique Restaurant,frazer town,"mughlai, north indian, street food",350.0,low,3.5,huggingface
5727,Shake N Snack,shanti nagar,"beverages, fast food",200.0,low,3.6,huggingface
5729,New Kohinoor Hotel,commercial street,north indian,450.0,low,3.2,huggingface
5732,RR Catering,mg road,"biryani, chinese, north indian",350.0,low,3.4,huggingface
5734,Ambur Hot Dum Biryani,shanti nagar,"biryani, kebab",250.0,low,3.1,huggingface
5736,Kanis Kitchen,shivajinagar,south indian,250.0,low,3.6,huggingface
5737,Hit and Run,central bangalore,"continental, fast food",350.0,low,3.7,huggingface
5738,Bhaiyajees,richmond road,"north indian, south indian",300.0,low,3.7,huggingface
5739,Le ChÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©ri,shanti nagar,"bakery, desserts",350.0,low,3.8,huggingface
5740,The Donut Baker,ulsoor,desserts,150.0,low,3.0,huggingface
5741,Cake of the Day,majestic,bakery,150.0,low,3.5,huggingface
5742,Bhaiya Ji Food Court,ulsoor,"north indian, street food",150.0,low,3.0,huggingface
5746,Zaiqa,richmond road,"chinese, north indian",350.0,low,3.4,huggingface
5747,Rescafe,residency road,beverages,100.0,low,3.8,huggingface
5748,Bhaiyaji Food Court,mg road,"mithai, north indian",300.0,low,3.4,huggingface
5749,Tandoor Da Funda,mg road,north indian,350.0,low,3.6,huggingface
5761,Batter Splatter,lavelle road,bakery,350.0,low,3.3,huggingface
5762,Malabar Kitchen,commercial street,"chinese, kerala, north indian",300.0,low,3.2,huggingface
5763,Vasudev Adiga's,church street,"chinese, north indian, south indian, street food",250.0,low,3.0,huggingface
5764,Skyline Family Restaurant,shanti nagar,"chinese, mangalorean, north indian, seafood",550.0,medium,3.4,huggingface
5765,Casa Express,residency road,"chinese, italian",400.0,low,2.6,huggingface
5766,Pappu Chaiwalla,st. marks road,"beverages, fast food, tea",300.0,low,3.3,huggingface
5767,The French Loaf,frazer town,"bakery, desserts",300.0,low,2.8,huggingface
5774,Siddique Kabab Centre,frazer town,"chinese, kebab, mughlai",550.0,medium,3.9,huggingface
5775,Akshaya Sambrama Veg Restaurant,vasanth nagar,"chinese, south indian",200.0,low,3.2,huggingface
5776,Nawab's Kolkatta Roll,brigade road,"rolls, street food",150.0,low,3.4,huggingface
5778,Royal Restaurant,shivajinagar,"chinese, north indian",200.0,low,3.2,huggingface
5779,Shree Sadguru Refreshment,ulsoor,"chinese, south indian",400.0,low,3.2,huggingface
5780,Shan Restaurant,brigade road,"chinese, kerala, north indian, south indian",400.0,low,3.0,huggingface
5781,Hotel Nisarga Grand,city market,"chinese, north indian, south indian",500.0,low,3.6,huggingface
5783,Baahubelly,brigade road,"north indian, south indian",500.0,low,3.8,huggingface
5784,Kerala Kitchen,brigade road,"kerala, south indian",200.0,low,3.2,huggingface
5785,Hatti Punjab Di,brigade road,"chinese, north indian",550.0,medium,2.8,huggingface
5789,Cool Corner Arun Ice Cream,frazer town,"desserts, ice cream",200.0,low,3.5,huggingface
5790,Deccan Spices,richmond road,"biryani, fast food, mughlai",500.0,low,3.7,huggingface
5792,Ambur Hot Dum Biryani,ulsoor,biryani,300.0,low,3.2,huggingface
5793,Sri Rama,shivajinagar,south indian,200.0,low,3.2,huggingface
5794,Pooja Veg,frazer town,south indian,100.0,low,3.1,huggingface
5797,Magic Box,indiranagar,"chinese, north indian, south indian",300.0,low,3.3,huggingface
5800,Hungry Birds,koramangala 7th block,chinese,300.0,low,3.2,huggingface
5804,Funjabi,church street,north indian,600.0,medium,3.5,huggingface
5805,Eatato Snack Bar,brigade road,"fast food, north indian",400.0,low,3.3,huggingface
5819,Keventers,brigade road,"beverages, desserts, ice cream",400.0,low,3.0,huggingface
5820,Sweet Chariot,brigade road,"bakery, fast food",500.0,low,3.5,huggingface
5822,Baskin Robbins,brigade road,"desserts, ice cream",250.0,low,3.7,huggingface
5826,Lassi Shop,brigade road,"beverages, ice cream",200.0,low,3.7,huggingface
5827,Snow Gola,brigade road,desserts,150.0,low,3.7,huggingface
5832,Ibaco,brigade road,desserts,300.0,low,4.0,huggingface
5835,Alchemy - The Chancery Pavilion,residency road,modern indian,2000.0,high,4.3,huggingface
5839,Fabelle Chocolate Boutique - ITC Gardenia,richmond road,"beverages, desserts, ice cream",1250.0,high,4.5,huggingface
5841,Bhagatram Sweets,commercial street,"mithai, street food",300.0,low,3.6,huggingface
5849,Corner House Ice Cream,lavelle road,"desserts, ice cream",400.0,low,4.5,huggingface
5850,The Bengaluru Brasserie - Hyatt Centric MG Road,ulsoor,"asian, continental, north indian, south indian",2000.0,high,4.1,huggingface
5854,Amma's Pastries,ulsoor,bakery,400.0,low,4.0,huggingface
5855,Koshy's,richmond road,"bakery, fast food",300.0,low,3.6,huggingface
5859,Sugar & Spice - Taj MG Road Bengaluru,mg road,desserts,800.0,medium,4.0,huggingface
5861,Anand Sweets and Savouries,commercial street,"mithai, street food",400.0,low,4.0,huggingface
5863,ROYCE' Chocolate,lavelle road,desserts,1000.0,medium,3.5,huggingface
5865,Frozen Bottle,infantry road,"beverages, desserts, ice cream",400.0,low,3.7,huggingface
5866,Fatima Bakery,richmond road,"bakery, fast food",300.0,low,3.7,huggingface
5871,Just Bake,shanti nagar,"bakery, desserts",400.0,low,3.5,huggingface
5872,Bowring Kulfi,residency road,"desserts, ice cream",150.0,low,4.0,huggingface
5874,Santhanam Sweets & Savouries,commercial street,"mithai, street food",150.0,low,3.9,huggingface
5875,Smoor,mg road,desserts,900.0,medium,4.1,huggingface
5880,Shilpa Veg,shivajinagar,"beverages, desserts, south indian, street food",250.0,low,3.6,huggingface
5883,Sri Jayalakshmi Bakery,shanti nagar,"bakery, beverages",250.0,low,3.4,huggingface
5885,Excelsior Bakery,shivajinagar,bakery,100.0,low,3.6,huggingface
5886,Drunken Monkey,church street,"beverages, fast food",400.0,low,4.0,huggingface
5887,The French Loaf,ulsoor,"bakery, desserts, sandwich",400.0,low,2.9,huggingface
5893,Ooty Chocolates,residency road,desserts,300.0,low,3.5,huggingface
5894,Surya Bakery,shanti nagar,bakery,200.0,low,3.5,huggingface
5900,Up Bhavan,commercial street,"mithai, street food",150.0,low,3.4,huggingface
5901,Ice N Spice,mg road,desserts,200.0,low,3.7,huggingface
5902,Mishra Pedha,richmond road,"bakery, mithai",300.0,low,3.3,huggingface
5911,Delhi Bhavan,commercial street,"mithai, street food",150.0,low,3.4,huggingface
5912,S R & Sons Bakery,commercial street,bakery,100.0,low,3.5,huggingface
5913,Deli Counter - Gateway Hotel,residency road,bakery,500.0,low,3.5,huggingface
5915,Brea,commercial street,bakery,300.0,low,3.2,huggingface
5922,Arya Bhavan Sweets,mg road,"mithai, north indian, street food",300.0,low,3.2,huggingface
5926,Sweet Truth,residency road,"bakery, desserts",500.0,low,4.1,huggingface
5927,The Belgian Waffle Co.,residency road,"beverages, desserts",350.0,low,3.7,huggingface
5928,Ganache - The Ritz-Carlton,residency road,bakery,600.0,medium,3.9,huggingface
5932,Thom's Bakery,frazer town,"bakery, fast food",200.0,low,4.1,huggingface
5945,Hae Kum Gang,brigade road,"chinese, japanese, korean",1100.0,medium,4.4,huggingface
5946,Arbor Brewing Company,brigade road,"american, continental, salad",2000.0,high,4.5,huggingface
5947,The Permit Room,brigade road,south indian,1500.0,high,4.5,huggingface
5948,ShakesBierre,brigade road,"asian, continental, european, north indian",1500.0,high,4.4,huggingface
5950,Empire Restaurant,brigade road,"chinese, mughlai, north indian, south indian",750.0,medium,4.4,huggingface
5951,The Barn - Bar & Kitchen,brigade road,"american, chinese, north indian",1500.0,high,4.2,huggingface
5955,Plan B,brigade road,"american, bbq, continental, steak",1200.0,medium,4.2,huggingface
5957,Pecos Classic,brigade road,finger food,1100.0,medium,4.1,huggingface
5958,Guzzlers Inn,brigade road,"chinese, north indian",1100.0,medium,4.0,huggingface
5963,Pizza Hut,brigade road,"fast food, pizza",750.0,medium,3.9,huggingface
5964,Fusion Lounge,brigade road,finger food,1500.0,high,2.0,huggingface
5972,Yak's Kitchen,brigade road,"chinese, momos, tibetan",400.0,low,4.0,huggingface
5981,MoXa Bistro,brigade road,"continental, italian, north indian, pizza",1500.0,high,3.9,huggingface
5983,Flame Pub & Restaurant - Brigade Garden,brigade road,"chinese, continental, north indian, south indian",1900.0,high,2.9,huggingface
5986,Hotel Shangrila,brigade road,"chinese, momos, thai",600.0,medium,3.7,huggingface
5992,Cafe Coffee Day,brigade road,"cafe, fast food",900.0,medium,3.0,huggingface
5995,The Chevron Brigade,brigade road,"biryani, chinese, fast food, seafood",1200.0,medium,3.3,huggingface
6003,KFC,brigade road,"burger, fast food",450.0,low,3.8,huggingface
6006,Taste Of Tibet,brigade road,"chinese, momos, tibetan",300.0,low,4.0,huggingface
6010,Subway,brigade road,"fast food, salad",600.0,medium,2.7,huggingface
6011,Aaha Andhra,brigade road,"andhra, biryani, north indian",900.0,medium,3.5,huggingface
6034,Chinese Corner,brigade road,chinese,200.0,low,3.1,huggingface
6036,Burger King,brigade road,"beverages, burger, fast food",600.0,medium,3.5,huggingface
6039,The 13th Floor,mg road,"asian, north indian, thai",1700.0,high,4.4,huggingface
6042,Communiti,residency road,"bbq, continental, salad",1500.0,high,4.7,huggingface
6044,Skyye,lavelle road,continental,2500.0,high,4.2,huggingface
6045,KazÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,lavelle road,"asian, japanese, thai",3000.0,high,4.4,huggingface
6049,Yauatcha,mg road,"asian, cantonese, chinese, tea",2800.0,high,4.6,huggingface
6053,Farzi Cafe,lavelle road,modern indian,1500.0,high,4.4,huggingface
6055,Hard Rock Cafe,st. marks road,"american, bbq",2500.0,high,4.5,huggingface
6056,Karavalli - The Gateway Hotel,residency road,"kerala, konkan, mangalorean, seafood",3500.0,high,4.5,huggingface
6058,Bangalore Brew Works,residency road,"continental, italian",1700.0,high,4.2,huggingface
6063,Toast & Tonic,richmond road,"asian, european",1500.0,high,4.6,huggingface
6064,The Bar Stock Exchange,st. marks road,"chinese, continental, finger food, north indian",1300.0,high,4.3,huggingface
6069,Samarkand,infantry road,"mughlai, north indian",1600.0,high,4.1,huggingface
6072,Spice Terrace - JW Marriott,lavelle road,"north indian, seafood",3000.0,high,4.3,huggingface
6073,Carnatic,church street,"andhra, biryani, chettinad, kerala, konkan, mangalorean, south indian",1000.0,medium,4.2,huggingface
6074,SkyDeck By Sherlock's,mg road,"chinese, continental, finger food, north indian",1500.0,high,4.2,huggingface
6078,Koshy's,st. marks road,"beverages, chinese, north indian, south indian",700.0,medium,3.9,huggingface
6079,Sanchez,lavelle road,"mexican, tex-mex",1500.0,high,4.3,huggingface
6080,1Q1,infantry road,"asian, chinese, japanese, korean, malaysian, thai, vietnamese",2500.0,high,4.3,huggingface
6085,Harima,residency road,japanese,2000.0,high,4.3,huggingface
6086,Caperberry,lavelle road,"european, italian, mediterranean, salad, spanish",2200.0,high,4.6,huggingface
6089,Meghana Foods,residency road,"andhra, biryani, north indian, seafood",600.0,medium,4.3,huggingface
6090,Dindigul Thalappakatti,mg road,"biryani, chinese, north indian, south indian",800.0,medium,3.9,huggingface
6092,Sotally Tober,residency road,"asian, burger, chinese, finger food",1200.0,medium,4.4,huggingface
6094,Tiamo - Conrad Bengaluru,ulsoor,"italian, mediterranean",2500.0,high,4.2,huggingface
6098,Tree Tops Bar & Kitchen,lavelle road,"chinese, continental, italian, north indian",1000.0,medium,4.4,huggingface
6099,The White Room - Coffee & Kitchen,church street,"american, cafe, continental, desserts",1000.0,medium,4.1,huggingface
6100,Matteo Coffea,church street,cafe,600.0,medium,4.4,huggingface
6104,Chianti,mg road,italian,1500.0,high,4.5,huggingface
6105,Alba - JW Marriott Bengaluru,lavelle road,italian,4000.0,high,4.5,huggingface
6109,Bang - The Ritz-Carlton,residency road,finger food,3000.0,high,4.2,huggingface
6112,Easy Tiger,church street,"continental, finger food",1100.0,medium,4.3,huggingface
6114,Capri Gastrobar,st. marks road,"asian, italian, mediterranean",1200.0,medium,4.3,huggingface
6117,Salvadores,mg road,"continental, french, italian, mediterranean",2000.0,high,4.4,huggingface
6118,Cafe Noir,lavelle road,"european, french, salad",1500.0,high,4.2,huggingface
